倉庫ID,業務区分ID,商品ID,month_code,合計出荷数
8,7,61000015,2406,291
8,7,61000015,2407,306
8,7,61000015,2408,319
8,7,61000015,2409,289
8,7,61000015,2410,286
8,7,61000015,2411,286
8,7,61000015,2412,297
8,7,61000015,2501,285
8,7,61000015,2502,224
8,7,61000015,2503,290
8,7,61000015,2504,324
8,7,61000015,2505,270
8,7,61000015,2506,346
8,7,61000015,2507,338
8,7,61000015,2508,343
8,7,61000015,2509,173
8,7,61000016,2401,3713
8,7,61000016,2402,3798
8,7,61000016,2403,4065
8,7,61000016,2404,3920
8,7,61000016,2405,3696
8,7,61000016,2406,3527
8,7,61000016,2407,3659
8,7,61000016,2408,3849
8,7,61000016,2409,3440
8,7,61000016,2410,3815
8,7,61000016,2411,3932
8,7,61000016,2412,4340
8,7,61000016,2501,3819
8,7,61000016,2502,3286
8,7,61000016,2503,3868
8,7,61000016,2504,4071
8,7,61000016,2505,4021
8,7,61000016,2506,3850
8,7,61000016,2507,4024
8,7,61000016,2508,4329
8,7,61000016,2509,1972
8,7,61000017,2401,290
8,7,61000017,2402,268
8,7,61000017,2403,296
8,7,61000017,2404,288
8,7,61000017,2405,259
8,7,61000017,2406,256
8,7,61000017,2407,259
8,7,61000017,2408,282
8,7,61000017,2409,250
8,7,61000017,2410,270
8,7,61000017,2411,278
8,7,61000017,2412,315
8,7,61000017,2501,265
8,7,61000017,2502,254
8,7,61000017,2503,298
8,7,61000017,2504,311
8,7,61000017,2505,305
8,7,61000017,2506,333
8,7,61000017,2507,305
8,7,61000017,2508,371
8,7,61000017,2509,131
8,7,61000018,2401,300
8,7,61000018,2402,305
8,7,61000018,2403,335
8,7,61000018,2404,339
8,7,61000018,2405,354
8,7,61000018,2406,335
8,7,61000018,2407,367
8,7,61000018,2408,318
8,7,61000018,2409,294
8,7,61000018,2410,285
8,7,61000018,2411,285
8,7,61000018,2412,319
8,7,61000018,2501,268
8,7,61000018,2502,250
8,7,61000018,2503,288
8,7,61000018,2504,299
8,7,61000018,2505,306
8,7,61000018,2506,282
8,7,61000018,2507,294
8,7,61000018,2508,322
8,7,61000018,2509,131
8,7,61000019,2401,115
8,7,61000019,2402,127
8,7,61000019,2403,116
8,7,61000019,2404,112
8,7,61000019,2405,116
8,7,61000019,2406,96
8,7,61000019,2407,115
8,7,61000019,2408,123
8,7,61000019,2409,88
8,7,61000019,2410,96
8,7,61000019,2411,99
8,7,61000019,2412,117
8,7,61000019,2501,98
8,7,61000019,2502,71
8,7,61000019,2503,98
8,7,61000019,2504,97
8,7,61000019,2505,101
8,7,61000019,2506,107
8,7,61000019,2507,96
8,7,61000019,2508,124
8,7,61000019,2509,45
8,7,61000020,2401,262
8,7,61000020,2402,258
8,7,61000020,2403,282
8,7,61000020,2404,274
8,7,61000020,2405,274
8,7,61000020,2406,280
8,7,61000020,2407,297
8,7,61000020,2408,299
8,7,61000020,2409,283
8,7,61000020,2410,286
8,7,61000020,2411,293
8,7,61000020,2412,301
8,7,61000020,2501,274
8,7,61000020,2502,245
8,7,61000020,2503,259
8,7,61000020,2504,293
8,7,61000020,2505,309
8,7,61000020,2506,290
8,7,61000020,2507,314
8,7,61000020,2508,323
8,7,61000020,2509,162
8,7,61000021,2401,104
8,7,61000021,2402,118
8,7,61000021,2403,132
8,7,61000021,2404,125
8,7,61000021,2405,145
8,7,61000021,2406,123
8,7,61000021,2407,144
8,7,61000021,2408,140
8,7,61000021,2409,134
8,7,61000021,2410,135
8,7,61000021,2411,139
8,7,61000021,2412,180
8,7,61000021,2501,158
8,7,61000021,2502,123
8,7,61000021,2503,145
8,7,61000021,2504,184
8,7,61000021,2505,172
8,7,61000021,2506,153
8,7,61000021,2507,175
8,7,61000021,2508,169
8,7,61000021,2509,70
8,7,61000022,2401,1291
8,7,61000022,2402,1265
8,7,61000022,2403,1377
8,7,61000022,2404,1271
8,7,61000022,2405,1203
8,7,61000022,2406,1036
8,7,61000022,2407,1143
8,7,61000022,2408,1159
8,7,61000022,2409,1061
8,7,61000022,2410,1074
8,7,61000022,2411,1089
8,7,61000022,2412,1247
8,7,61000022,2501,1015
8,7,61000022,2502,938
8,7,61000022,2503,1062
8,7,61000022,2504,1128
8,7,61000022,2505,1138
8,7,61000022,2506,1074
8,7,61000022,2507,1172
8,7,61000022,2508,1147
8,7,61000022,2509,585
8,7,61000023,2401,2224
8,7,61000023,2402,2269
8,7,61000023,2403,2585
8,7,61000023,2404,2505
8,7,61000023,2405,2476
8,7,61000023,2406,2354
8,7,61000023,2407,2468
8,7,61000023,2408,2472
8,7,61000023,2409,2112
8,7,61000023,2410,2220
8,7,61000023,2411,2195
8,7,61000023,2412,2402
8,7,61000023,2501,2178
8,7,61000023,2502,1877
8,7,61000023,2503,2224
8,7,61000023,2504,2366
8,7,61000023,2505,2373
8,7,61000023,2506,2302
8,7,61000023,2507,2450
8,7,61000023,2508,2525
8,7,61000023,2509,1172
8,7,61000024,2401,235
8,7,61000024,2402,273
8,7,61000024,2403,292
8,7,61000024,2404,254
8,7,61000024,2405,275
8,7,61000024,2406,281
8,7,61000024,2407,272
8,7,61000024,2408,286
8,7,61000024,2409,242
8,7,61000024,2410,273
8,7,61000024,2411,270
8,7,61000024,2412,262
8,7,61000024,2501,255
8,7,61000024,2502,221
8,7,61000024,2503,253
8,7,61000024,2504,306
8,7,61000024,2505,321
8,7,61000024,2506,323
8,7,61000024,2507,376
8,7,61000024,2508,332
8,7,61000024,2509,155
8,7,61000025,2401,158
8,7,61000025,2402,137
8,7,61000025,2403,175
8,7,61000025,2404,178
8,7,61000025,2405,160
8,7,61000025,2406,150
8,7,61000025,2407,173
8,7,61000025,2408,169
8,7,61000025,2409,163
8,7,61000025,2410,169
8,7,61000025,2411,197
8,7,61000025,2412,214
8,7,61000025,2501,177
8,7,61000025,2502,170
8,7,61000025,2503,186
8,7,61000025,2504,199
8,7,61000025,2505,189
8,7,61000025,2506,212
8,7,61000025,2507,212
8,7,61000025,2508,223
8,7,61000025,2509,107
8,7,61000026,2401,257
8,7,61000026,2402,257
8,7,61000026,2403,286
8,7,61000026,2404,304
8,7,61000026,2405,282
8,7,61000026,2406,249
8,7,61000026,2407,277
8,7,61000026,2408,305
8,7,61000026,2409,260
8,7,61000026,2410,306
8,7,61000026,2411,390
8,7,61000026,2412,399
8,7,61000026,2501,319
8,7,61000026,2502,306
8,7,61000026,2503,305
8,7,61000026,2504,339
8,7,61000026,2505,330
8,7,61000026,2506,310
8,7,61000026,2507,330
8,7,61000026,2508,355
8,7,61000026,2509,150
8,7,61000027,2401,101
8,7,61000027,2402,109
8,7,61000027,2403,131
8,7,61000027,2404,138
8,7,61000027,2405,125
8,7,61000027,2406,114
8,7,61000027,2407,154
8,7,61000027,2408,151
8,7,61000027,2409,158
8,7,61000027,2410,181
8,7,61000027,2411,192
8,7,61000027,2412,186
8,7,61000027,2501,171
8,7,61000027,2502,144
8,7,61000027,2503,201
8,7,61000027,2504,192
8,7,61000027,2505,200
8,7,61000027,2506,206
8,7,61000027,2507,239
8,7,61000027,2508,248
8,7,61000027,2509,113
8,7,61000028,2401,42
8,7,61000028,2402,48
8,7,61000028,2403,52
8,7,61000028,2404,49
8,7,61000028,2405,48
8,7,61000028,2406,40
8,7,61000028,2407,52
8,7,61000028,2408,61
8,7,61000028,2409,59
8,7,61000028,2410,74
8,7,61000028,2411,59
8,7,61000028,2412,74
8,7,61000028,2501,76
8,7,61000028,2502,63
8,7,61000028,2503,81
8,7,61000028,2504,82
8,7,61000028,2505,73
8,7,61000028,2506,77
8,7,61000028,2507,77
8,7,61000028,2508,59
8,7,61000028,2509,35
8,7,61000029,2401,13
8,7,61000029,2402,9
8,7,61000029,2403,18
8,7,61000029,2404,24
8,7,61000029,2405,14
8,7,61000029,2406,16
8,7,61000029,2407,17
8,7,61000029,2408,17
8,7,61000029,2409,14
8,7,61000029,2410,17
8,7,61000029,2411,21
8,7,61000029,2412,27
8,7,61000029,2501,19
8,7,61000029,2502,16
8,7,61000029,2503,18
8,7,61000029,2504,20
8,7,61000029,2505,29
8,7,61000029,2506,25
8,7,61000029,2507,29
8,7,61000029,2508,27
8,7,61000029,2509,11
8,7,61000030,2401,33
8,7,61000030,2402,31
8,7,61000030,2403,38
8,7,61000030,2404,32
8,7,61000030,2405,43
8,7,61000030,2406,32
8,7,61000030,2407,28
8,7,61000030,2408,27
8,7,61000030,2409,29
8,7,61000030,2410,23
8,7,61000030,2411,24
8,7,61000030,2412,33
8,7,61000030,2501,28
8,7,61000030,2502,19
8,7,61000030,2503,19
8,7,61000030,2504,28
8,7,61000030,2505,28
8,7,61000030,2506,22
8,7,61000030,2507,25
8,7,61000030,2508,21
8,7,61000030,2509,10
8,7,61000031,2401,175
8,7,61000031,2402,190
8,7,61000031,2403,225
8,7,61000031,2404,229
8,7,61000031,2405,225
8,7,61000031,2406,207
8,7,61000031,2407,215
8,7,61000031,2408,264
8,7,61000031,2409,240
8,7,61000031,2410,283
8,7,61000031,2411,301
8,7,61000031,2412,294
8,7,61000031,2501,271
8,7,61000031,2502,241
8,7,61000031,2503,280
8,7,61000031,2504,275
8,7,61000031,2505,310
8,7,61000031,2506,316
8,7,61000031,2507,302
8,7,61000031,2508,327
8,7,61000031,2509,147
8,7,61000032,2401,29
8,7,61000032,2402,27
8,7,61000032,2403,25
8,7,61000032,2404,29
8,7,61000032,2405,25
8,7,61000032,2406,20
8,7,61000032,2407,25
8,7,61000032,2408,21
8,7,61000032,2409,38
8,7,61000032,2410,37
8,7,61000032,2411,31
8,7,61000032,2412,28
8,7,61000032,2501,28
8,7,61000032,2502,29
8,7,61000032,2503,32
8,7,61000032,2504,40
8,7,61000032,2505,45
8,7,61000032,2506,42
8,7,61000032,2507,40
8,7,61000032,2508,36
8,7,61000032,2509,16
8,7,61000033,2401,40
8,7,61000033,2402,36
8,7,61000033,2403,39
8,7,61000033,2404,46
8,7,61000033,2405,44
8,7,61000033,2406,33
8,7,61000033,2407,33
8,7,61000033,2408,35
8,7,61000033,2409,26
8,7,61000033,2410,32
8,7,61000033,2411,28
8,7,61000033,2412,38
8,7,61000033,2501,31
8,7,61000033,2502,28
8,7,61000033,2503,37
8,7,61000033,2504,32
8,7,61000033,2505,37
8,7,61000033,2506,31
8,7,61000033,2507,37
8,7,61000033,2508,39
8,7,61000033,2509,13
8,7,61000034,2401,7
8,7,61000034,2402,8
8,7,61000034,2403,11
8,7,61000034,2404,11
8,7,61000034,2405,13
8,7,61000034,2406,7
8,7,61000034,2407,7
8,7,61000034,2408,8
8,7,61000034,2409,10
8,7,61000034,2410,10
8,7,61000034,2411,14
8,7,61000034,2412,7
8,7,61000034,2501,11
8,7,61000034,2502,11
8,7,61000034,2503,11
8,7,61000034,2504,13
8,7,61000034,2505,10
8,7,61000034,2506,14
8,7,61000034,2507,13
8,7,61000034,2508,9
8,7,61000034,2509,5
8,7,61000035,2401,34
8,7,61000035,2402,29
8,7,61000035,2403,35
8,7,61000035,2404,30
8,7,61000035,2405,33
8,7,61000035,2406,27
8,7,61000035,2407,25
8,7,61000035,2408,28
8,7,61000035,2409,28
8,7,61000035,2410,32
8,7,61000035,2411,30
8,7,61000035,2412,33
8,7,61000035,2501,27
8,7,61000035,2502,24
8,7,61000035,2503,17
8,7,61000035,2504,21
8,7,61000035,2505,22
8,7,61000035,2506,23
8,7,61000035,2507,19
8,7,61000035,2508,24
8,7,61000035,2509,6
8,7,61000036,2401,16
8,7,61000036,2402,18
8,7,61000036,2403,18
8,7,61000036,2404,20
8,7,61000036,2405,29
8,7,61000036,2406,17
8,7,61000036,2407,20
8,7,61000036,2408,28
8,7,61000036,2409,13
8,7,61000036,2410,18
8,7,61000036,2411,21
8,7,61000036,2412,23
8,7,61000036,2501,16
8,7,61000036,2502,14
8,7,61000036,2503,20
8,7,61000036,2504,18
8,7,61000036,2505,21
8,7,61000036,2506,19
8,7,61000036,2507,21
8,7,61000036,2508,28
8,7,61000036,2509,6
8,7,61000037,2401,73
8,7,61000037,2402,82
8,7,61000037,2403,89
8,7,61000037,2404,98
8,7,61000037,2405,93
8,7,61000037,2406,88
8,7,61000037,2407,106
8,7,61000037,2408,107
8,7,61000037,2409,104
8,7,61000037,2410,124
8,7,61000037,2411,113
8,7,61000037,2412,139
8,7,61000037,2501,114
8,7,61000037,2502,90
8,7,61000037,2503,116
8,7,61000037,2504,121
8,7,61000037,2505,100
8,7,61000037,2506,122
8,7,61000037,2507,124
8,7,61000037,2508,123
8,7,61000037,2509,55
8,7,61000038,2401,174
8,7,61000038,2402,174
8,7,61000038,2403,208
8,7,61000038,2404,193
8,7,61000038,2405,210
8,7,61000038,2406,185
8,7,61000038,2407,213
8,7,61000038,2408,203
8,7,61000038,2409,190
8,7,61000038,2410,197
8,7,61000038,2411,214
8,7,61000038,2412,228
8,7,61000038,2501,197
8,7,61000038,2502,174
8,7,61000038,2503,205
8,7,61000038,2504,216
8,7,61000038,2505,217
8,7,61000038,2506,194
8,7,61000038,2507,218
8,7,61000038,2508,235
8,7,61000038,2509,113
8,7,61000039,2401,26
8,7,61000039,2402,20
8,7,61000039,2403,22
8,7,61000039,2404,31
8,7,61000039,2405,31
8,7,61000039,2406,27
8,7,61000039,2407,23
8,7,61000039,2408,37
8,7,61000039,2409,24
8,7,61000039,2410,34
8,7,61000039,2411,36
8,7,61000039,2412,32
8,7,61000039,2501,35
8,7,61000039,2502,16
8,7,61000039,2503,34
8,7,61000039,2504,40
8,7,61000039,2505,35
8,7,61000039,2506,34
8,7,61000039,2507,46
8,7,61000039,2508,39
8,7,61000039,2509,26
8,7,61000040,2401,18
8,7,61000040,2402,18
8,7,61000040,2403,17
8,7,61000040,2404,17
8,7,61000040,2405,19
8,7,61000040,2406,18
8,7,61000040,2407,25
8,7,61000040,2408,22
8,7,61000040,2409,26
8,7,61000040,2410,27
8,7,61000040,2411,32
8,7,61000040,2412,25
8,7,61000040,2501,23
8,7,61000040,2502,24
8,7,61000040,2503,24
8,7,61000040,2504,24
8,7,61000040,2505,19
8,7,61000040,2506,18
8,7,61000040,2507,25
8,7,61000040,2508,24
8,7,61000040,2509,13
8,7,61000041,2401,173
8,7,61000041,2402,20
8,7,61000042,2401,120
8,7,61000042,2402,20
8,7,61000043,2401,20
8,7,61000043,2402,20
8,7,61000044,2401,170
8,7,61000044,2402,20
8,7,61000044,2408,235
8,7,61000049,2401,80
8,7,61000049,2402,121
8,7,61000049,2403,135
8,7,61000049,2404,120
8,7,61000049,2405,88
8,7,61000049,2406,159
8,7,61000049,2407,110
8,7,61000049,2408,81
8,7,61000049,2409,64
8,7,61000049,2410,83
8,7,61000049,2411,78
8,7,61000049,2412,32
8,7,61000050,2401,47
8,7,61000050,2402,51
8,7,61000050,2403,69
8,7,61000050,2404,55
8,7,61000050,2405,38
8,7,61000050,2406,62
8,7,61000050,2407,42
8,7,61000050,2408,31
8,7,61000050,2409,38
8,7,61000050,2410,29
8,7,61000050,2411,34
8,7,61000050,2412,21
8,7,61000051,2401,10
8,7,61000051,2402,18
8,7,61000051,2403,38
8,7,61000051,2404,33
8,7,61000051,2405,21
8,7,61000051,2406,24
8,7,61000051,2407,18
8,7,61000051,2408,34
8,7,61000051,2409,20
8,7,61000051,2410,26
8,7,61000051,2411,33
8,7,61000051,2412,12
8,7,61000052,2401,21
8,7,61000052,2402,31
8,7,61000052,2403,45
8,7,61000052,2404,41
8,7,61000052,2405,30
8,7,61000052,2406,44
8,7,61000052,2407,20
8,7,61000052,2408,35
8,7,61000052,2409,21
8,7,61000052,2410,24
8,7,61000052,2411,21
8,7,61000052,2412,20
8,7,61000053,2406,23
8,7,61000053,2407,140
8,7,61000053,2408,191
8,7,61000053,2409,246
8,7,61000053,2410,277
8,7,61000053,2411,327
8,7,61000053,2412,344
8,7,61000053,2501,294
8,7,61000053,2502,221
8,7,61000053,2503,265
8,7,61000053,2504,335
8,7,61000053,2505,360
8,7,61000053,2506,407
8,7,61000053,2507,405
8,7,61000053,2508,424
8,7,61000053,2509,223
8,7,61000054,2406,15
8,7,61000054,2407,55
8,7,61000054,2408,89
8,7,61000054,2409,114
8,7,61000054,2410,137
8,7,61000054,2411,173
8,7,61000054,2412,177
8,7,61000054,2501,166
8,7,61000054,2502,142
8,7,61000054,2503,156
8,7,61000054,2504,161
8,7,61000054,2505,227
8,7,61000054,2506,183
8,7,61000054,2507,237
8,7,61000054,2508,242
8,7,61000054,2509,95
8,7,61000055,2406,4
8,7,61000055,2407,32
8,7,61000055,2408,32
8,7,61000055,2409,41
8,7,61000055,2410,52
8,7,61000055,2411,47
8,7,61000055,2412,69
8,7,61000055,2501,57
8,7,61000055,2502,79
8,7,61000055,2503,74
8,7,61000055,2504,56
8,7,61000055,2505,51
8,7,61000055,2506,58
8,7,61000055,2507,52
8,7,61000055,2508,47
8,7,61000055,2509,33
8,7,61000056,2406,6
8,7,61000056,2407,57
8,7,61000056,2408,77
8,7,61000056,2409,84
8,7,61000056,2410,96
8,7,61000056,2411,92
8,7,61000056,2412,114
8,7,61000056,2501,102
8,7,61000056,2502,90
8,7,61000056,2503,121
8,7,61000056,2504,144
8,7,61000056,2505,145
8,7,61000056,2506,152
8,7,61000056,2507,144
8,7,61000056,2508,156
8,7,61000056,2509,62
8,7,61000057,2406,1
8,7,61000057,2407,25
8,7,61000057,2408,38
8,7,61000057,2409,40
8,7,61000057,2410,53
8,7,61000057,2411,51
8,7,61000057,2412,55
8,7,61000057,2501,49
8,7,61000057,2502,42
8,7,61000057,2503,49
8,7,61000057,2504,55
8,7,61000057,2505,59
8,7,61000057,2506,58
8,7,61000057,2507,67
8,7,61000057,2508,61
8,7,61000057,2509,40
8,7,61000058,2406,2
8,7,61000058,2407,3
8,7,61000058,2408,11
8,7,61000058,2409,15
8,7,61000058,2410,13
8,7,61000058,2411,15
8,7,61000058,2412,12
8,7,61000058,2501,13
8,7,61000058,2502,12
8,7,61000058,2503,11
8,7,61000058,2504,10
